task_id,event_id,start_time_ms,end_time_ms,category,sub_category,name,description,payload
6998,14,1784572289601,1784572290133,spark_execution,stage,Stage 15,"getHistory at DeltaTableOperations.scala:57 - attempt=0, id=15, jobId=12, numTasks=10, partitions=10, status=succeeded, tfId=12","{""id"":15,""tfId"":12,""jobId"":12,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.resultSize"":33073,""internal.metrics.executorCpuTime"":530504000,""internal.metrics.executorRunTime"":4113,""internal.metrics.input.recordsRead"":271,""internal.metrics.executorDeserializeTime"":70,""internal.metrics.executorDeserializeCpuTime"":55158900},""numTasks"":10,""partitions"":10,""taskMetricsDistributions"":{""duration"":[373.0,380.0,417.0,456.0,526.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[3.0,4.0,5.0,5.0,6.0],""executorRunTime"":[363.0,371.0,405.0,443.0,512.0],""executorDeserializeTime"":[6.0,6.0,7.0,8.0,8.0],""inputMetrics_recordsRead"":[27.0,27.0,27.0,27.0,28.0]}}"
