insight_id,insight_type,impact_cost,impact_unit,insights_payload,app_id,task_name,task_id,app_pit,start_time,end_time,status,task_duration_seconds,executors_run_time_seconds,executors_tasks_duration_seconds,vcore_seconds_used,vcore_seconds_allocated,executors_vcore_seconds_used,executors_vcore_seconds_allocated,executors_cpu_time_seconds,vcore_seconds_wasted_on_retries,memory_gb_seconds_allocated,memory_gb_seconds_used,executor_total_memory_gb,executor_heap_memory_allocated_gb,executor_heap_memory_peak_gb,executor_off_heap_memory_allocated_gb,executor_off_heap_memory_peak_gb,driver_total_memory_allocated_gb,driver_memory_peak_gb,driver_heap_memory_allocated_gb,driver_heap_memory_peak_gb,total_io_bytes,disk_bytes_spilled,spill_ratio,input_records_read,output_records_written,shuffle_records_read,shuffle_records_written,executors_jvm_gc_seconds,spark_dynamic_alloc_min_executors,spark_dynamic_alloc_max_executors,spark_executor_instances,spark_executor_memory_gb,spark_executor_memory_overhead_gb,spark_driver_memory_gb,spark_driver_cores,spark_shuffle_partitions,spark_task_cpus,spark_executor_cores,is_dynamic_allocation,cluster_min_workers,cluster_max_workers,cluster_workers,aws_availability,worker_instance_type,driver_instance_type,cloud_provider,task_skew_seconds,task_idle_seconds,executors_vcores_unused,run_cost_usd,vcore_price,memory_price,machine_memory_to_vcore_ratio,insight_usd_cost
378733,over_provisioned_driver_cores,33357997.2300185,VCore,"{""driver_type"": null, ""task_metrics"": [{""title"": ""Driver cores"", ""metric_ids"": [219105, 23882705]}], ""cnt_task_runs"": 315, ""driver_memory"": 224.3994140625, ""cloud_provider"": null, ""time_span_days"": 363, ""max_cpu_utilization"": 0.0064146832475409, ""current_driver_cores"": 32, ""has_dedicated_cluster"": true, ""suggested_driver_type"": null, ""suggested_driver_cores"": 1}",159,Impression-Pre-Process,502863,2025-09-28 14:13:34,2025-09-28 14:13:33.169+00,2025-09-28 16:00:26.83+00,COMPLETED,6413.661,1995145.333,,2200416.333,2612606,1995145.333,2407335,204676.315705474,0,17388060.0833604,1038336.759735026,212,204,55.0304662138224,8,0.330934353172779,224.3994140625,23.2095039561391,204,22.870246887207,3288773283399,14123702306,0.008589039796262835,81525756731,101956146,8706289077,8812155808,2463.857,0,2147483647,12,204,8,204,32,768,1,32,true,,,,,,,,0,264.506000041962,0,60.43627789355611,0.05,0.005,0.0,463.3055170835902778
378733,over_provisioned_driver_cores,33357997.2300185,VCore,"{""driver_type"": null, ""task_metrics"": [{""title"": ""Driver cores"", ""metric_ids"": [219105, 23882705]}], ""cnt_task_runs"": 315, ""driver_memory"": 224.3994140625, ""cloud_provider"": null, ""time_span_days"": 363, ""max_cpu_utilization"": 0.0064146832475409, ""current_driver_cores"": 32, ""has_dedicated_cluster"": true, ""suggested_driver_type"": null, ""suggested_driver_cores"": 1}",159,Impression-Pre-Process,509799,2025-09-29 14:18:56,2025-09-29 14:18:55.285+00,2025-09-29 15:13:26.548+00,COMPLETED,3271.263,789471.929,,894191.929,1266574,789471.929,1161854,109840.361013853,0,8431633.8165166,375395.8802853443,212,204,61.6614952683449,8,0.313415974378586,224.3994140625,16.1631627082825,204,15.82455381006,2207221405944,14123729774,0.01279774628495818,36826485744,93236321,7753068975,7800688267,1440.015,0,2147483647,12,204,8,204,32,768,1,32,true,,,,,,,,0,300.083000183105,0,29.30190807849528,0.05,0.005,0.0,463.3055170835902778
378733,over_provisioned_driver_cores,33357997.2300185,VCore,"{""driver_type"": null, ""task_metrics"": [{""title"": ""Driver cores"", ""metric_ids"": [219105, 23882705]}], ""cnt_task_runs"": 315, ""driver_memory"": 224.3994140625, ""cloud_provider"": null, ""time_span_days"": 363, ""max_cpu_utilization"": 0.0064146832475409, ""current_driver_cores"": 32, ""has_dedicated_cluster"": true, ""suggested_driver_type"": null, ""suggested_driver_cores"": 1}",159,Impression-Pre-Process,518213,2025-09-30 14:18:30,2025-09-30 14:18:29.461+00,2025-09-30 14:46:38.786+00,COMPLETED,1689.325,256031.624,,310127.624,614975,256031.624,560878,109264.532463989,0,4095171.18425684,235755.23675321482,212,204,62.6188875734806,8,0.308256193995476,224.3994140625,3.67863931506872,204,3.34140119701624,2124514484277,14123729774,0.01329595997440939,14809821070,81134919,10753521117,10759871121,1121.174,0,2147483647,12,204,8,204,32,768,1,32,true,,,,,,,,0,253.486000061035,0,14.22905720035672,0.05,0.005,0.0,463.3055170835902778
378733,over_provisioned_driver_cores,33357997.2300185,VCore,"{""driver_type"": null, ""task_metrics"": [{""title"": ""Driver cores"", ""metric_ids"": [219105, 23882705]}], ""cnt_task_runs"": 315, ""driver_memory"": 224.3994140625, ""cloud_provider"": null, ""time_span_days"": 363, ""max_cpu_utilization"": 0.0064146832475409, ""current_driver_cores"": 32, ""has_dedicated_cluster"": true, ""suggested_driver_type"": null, ""suggested_driver_cores"": 1}",159,Impression-Pre-Process,525236,2025-10-01 14:18:31,2025-10-01 14:18:30.57+00,2025-10-01 14:49:42.897+00,COMPLETED,1872.327,361561.497,,421514.497,706715,361561.497,646762,114594.375610627,0,4705223.11301855,236757.65627146114,212,204,93.0190805718303,8,0.322430461645126,224.3994140625,5.38632211089134,204,5.04846847057343,2140618051487,14123706655,0.01319591474545292,19823534331,66704225,10054688416,10073960409,1295.076,0,2147483647,12,204,8,204,32,768,1,32,true,,,,,,,,0,217.249000072479,0,16.350518212525763,0.05,0.005,0.0,463.3055170835902778
378733,over_provisioned_driver_cores,33357997.2300185,VCore,"{""driver_type"": null, ""task_metrics"": [{""title"": ""Driver cores"", ""metric_ids"": [219105, 23882705]}], ""cnt_task_runs"": 315, ""driver_memory"": 224.3994140625, ""cloud_provider"": null, ""time_span_days"": 363, ""max_cpu_utilization"": 0.0064146832475409, ""current_driver_cores"": 32, ""has_dedicated_cluster"": true, ""suggested_driver_type"": null, ""suggested_driver_cores"": 1}",159,Impression-Pre-Process,531795,2025-10-02 14:18:45,2025-10-02 14:18:43.843+00,2025-10-02 14:52:36.069+00,COMPLETED,2032.226,372598.737,,437665.737,774216,372598.737,709148,104532.25494754,0,5154395.75377051,257115.84552587723,212,204,64.6505116447806,8,0.309061042964458,224.3994140625,4.98725408315659,204,4.6500465720892,1986540044918,14123729774,0.014219426192924288,20237498868,66693301,8993933619,9013724954,1153.936,0,2147483647,12,204,8,204,32,768,1,32,true,,,,,,,,0,222.525000095367,0,17.91188299134793,0.05,0.005,0.0,463.3055170835902778
