task_id,event_id,start_time_ms,end_time_ms,category,sub_category,name,description,payload
6928,10,1784538486152,1784538595829,spark_execution,stage,Stage 4,"save at FormatSparkWriter.scala:28 - attempt=0, id=4, jobId=3, numTasks=11234, partitions=11234, status=succeeded, tfId=1","{""id"":4,""tfId"":1,""jobId"":3,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":259055,""internal.metrics.resultSize"":223809692,""internal.metrics.executorCpuTime"":71037969456800,""internal.metrics.executorRunTime"":105772091,""internal.metrics.input.recordsRead"":3393492568,""internal.metrics.executorDeserializeTime"":31599,""internal.metrics.resultSerializationTime"":24,""internal.metrics.executorDeserializeCpuTime"":24876273300},""numTasks"":11234,""partitions"":11234,""taskMetricsDistributions"":{""duration"":[340.0,8300.0,9340.0,10498.0,18399.0],""jvmGcTime"":[0.0,18.0,22.0,26.0,215.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,4.0,5.0,259.0],""executorRunTime"":[336.0,8293.0,9333.0,10487.0,18356.0],""executorDeserializeTime"":[0.0,1.0,1.0,2.0,88.0],""resultSerializationTime"":[0.0,0.0,0.0,0.0,5.0],""inputMetrics_recordsRead"":[50.0,284869.0,308094.0,324480.0,448281.0]}}"
6928,12,1784538602985,1784538974462,spark_execution,stage,Stage 5,"save at FormatSparkWriter.scala:28 - attempt=0, id=5, jobId=4, numTasks=11234, partitions=11234, shuffleOutput=RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)), status=succeeded, tfId=1","{""id"":5,""tfId"":1,""jobId"":4,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":375793,""internal.metrics.resultSize"":60138276,""internal.metrics.executorCpuTime"":95464689455500,""internal.metrics.executorRunTime"":349382710,""internal.metrics.input.recordsRead"":3393492568,""internal.metrics.peakExecutionMemory"":21201036882752,""internal.metrics.executorDeserializeTime"":35585,""internal.metrics.resultSerializationTime"":10,""internal.metrics.shuffle.write.writeTime"":226739917819109,""internal.metrics.executorDeserializeCpuTime"":35386638200,""internal.metrics.shuffle.write.bytesWritten"":9137667181992,""internal.metrics.shuffle.write.recordsWritten"":3393492568},""numTasks"":11234,""partitions"":11234,""shuffleOutput"":""RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))"",""taskMetricsDistributions"":{""duration"":[321.0,26221.0,30525.0,34806.0,90414.0],""jvmGcTime"":[0.0,26.0,32.0,38.0,439.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[1.0,3.0,3.0,4.0,129.0],""executorRunTime"":[316.0,26214.0,30519.0,34799.0,90355.0],""peakExecutionMemory"":[67141616.0,1753218656.0,1954545200.0,2021654048.0,2826960224.0],""executorDeserializeTime"":[1.0,2.0,2.0,3.0,308.0],""resultSerializationTime"":[0.0,0.0,0.0,0.0,7.0],""inputMetrics_recordsRead"":[50.0,284869.0,308094.0,324480.0,448281.0],""shuffleWriteMetrics_writeBytes"":[44395.0,768641908.0,829914951.0,875212087.0,1163469840.0],""shuffleWriteMetrics_writeRecords"":[50.0,284869.0,308094.0,324480.0,448281.0]}}"
6928,13,1784538975482,1784539744523,spark_execution,stage,Stage 7,"save at FormatSparkWriter.scala:28 - attempt=0, id=7, jobId=5, numTasks=10000, parentStages=(6), partitions=10000, shuffleInputs=(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))), status=succeeded, tfId=1","{""id"":7,""tfId"":1,""jobId"":5,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":513860,""internal.metrics.resultSize"":77137915,""internal.metrics.executorCpuTime"":119744589095200,""internal.metrics.executorRunTime"":715640940,""internal.metrics.output.bytesWritten"":2884180548815,""internal.metrics.peakExecutionMemory"":21138213404720,""internal.metrics.output.recordsWritten"":3393492568,""internal.metrics.executorDeserializeTime"":78672,""internal.metrics.resultSerializationTime"":42,""internal.metrics.shuffle.read.recordsRead"":3393492568,""internal.metrics.executorDeserializeCpuTime"":69080266100,""internal.metrics.shuffle.read.fetchWaitTime"":555462527,""internal.metrics.shuffle.read.localBytesRead"":54730530567,""internal.metrics.shuffle.read.remoteBytesRead"":9082936651425,""internal.metrics.shuffle.read.localBlocksFetched"":413261,""internal.metrics.shuffle.read.remoteReqsDuration"":3205571718,""internal.metrics.shuffle.read.remoteBlocksFetched"":68608323},""numTasks"":10000,""partitions"":10000,""parentStages"":""(6)"",""shuffleInputs"":""(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)))"",""taskMetricsDistributions"":{""duration"":[8972.0,44505.0,75175.0,95529.0,186456.0],""jvmGcTime"":[0.0,31.0,50.0,66.0,225.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,3.0,4.0,83.0],""executorRunTime"":[8960.0,44495.0,75164.0,95522.0,186448.0],""peakExecutionMemory"":[746585936.0,1686109808.0,1962933808.0,2491415984.0,5318376208.0],""executorDeserializeTime"":[4.0,5.0,6.0,8.0,121.0],""resultSerializationTime"":[0.0,0.0,0.0,0.0,3.0],""outputMetrics_bytesWritten"":[18294038.0,102667207.0,191946270.0,404053875.0,1998860664.0],""outputMetrics_recordsWritten"":[233458.0,322828.0,337965.0,355092.0,434148.0],""shuffleReadMetrics_readBytes"":[158943668.0,583024152.0,783844182.0,1149914140.0,3303633665.0],""shuffleReadMetrics_readRecords"":[233458.0,322828.0,337965.0,355092.0,434148.0]}}"
