task_id,event_id,start_time_ms,end_time_ms,category,sub_category,name,description,payload
4663,10,1783340451277,1783341469881,internal,physical_plan,physical plan (tfId=0),,"{""plan"":{""name"":""ExecutedCommandExec"",""description"":""Execute SaveIntoDataSourceCommand"",""stagesMissing"":true},""tfId"":0,""rootTfId"":0}"
4663,6,1783340465521,1783341402300,internal,physical_plan,physical plan (tfId=3),,"{""plan"":{""name"":""WholeStageCodegenExec"",""stages"":[2],""metrics"":{""pipelineTime"":110061167},""children"":[{""name"":""ProjectExec"",""stages"":[2],""children"":[{""name"":""InputAdapter"",""stages"":[2],""children"":[{""name"":""BatchScanExec"",""stages"":[2],""metrics"":{""numOutputRows"":30437746492,""definity.numOutputAttributes"":30},""description"":""BatchScan csi_prod_centralus_ingest.gamora-behavioral4[cpcode, ts, ip, host, path, user_agent, status_code, http_method, header_order_fingerprinting, query, referer, accept_language, content_type, header_size, cookie, start_time, global_id, request_checksum, tcp_fingerprinting, tls_fingerprinting, h2_fp, ghost_ip, akid, api_id, ... 6 more fields] class com.akamai.csi.guardian.knowhere.connectors.KafkaStorageScan RuntimeFilters: []"",""outputAttributes"":[""cpcode"",""ts"",""ip"",""host"",""path"",""user_agent"",""status_code"",""http_method"",""header_order_fingerprinting"",""query"",""referer"",""accept_language"",""content_type"",""header_size"",""cookie"",""start_time"",""global_id"",""request_checksum"",""tcp_fingerprinting"",""tls_fingerprinting"",""h2_fp"",""ghost_ip"",""akid"",""api_id"",""autopost""]}],""description"":""InputAdapter"",""stagesMissing"":true}],""description"":""Project [cpcode, ts, ip, host, path, user_agent, status_code, http_method, header_order_fingerprinting, query, referer, accept_language, content_type, header_size, cookie, start_time, global_id, request_checksum, tcp_fingerprinting, tls_fingerprinting, h2_fp, ghost_ip, akid, api_id, ... 6 more fields]"",""stagesMissing"":true}],""description"":""WholeStageCodegen (1)""},""tfId"":3,""rootTfId"":0}"
