task_id,start_time_ms,start_date,end_time_ms,status,duration_s,dyn_max_executors,dyn_min_executors,executor_instances,executor_cores,heap_alloc_gb,heap_used_gb,shuffle_partitions,vcore_ks_alloc,vcore_ks_used,vcore_util_pct,heap_headroom,gc_pct,spill_gb,idle_pct,skew_pct,cluster_max_workers,cluster_min_workers,worker_type,cloud_provider
1894916614,1751632327380,2025-07-04 12:32:07 UTC,1751633472758,COMPLETED,1100,1600,10,400,1,20,14.8375033959746,200,884,264.3,29.9,0.258,0.67,0,12.2,61.5,,,,
306514902,1751635918716,2025-07-04 13:31:58 UTC,1751636516943,FAILED,600,1600,10,400,1,20,12.8416326195002,200,117.2,75.5,64.4,0.358,2.25,0,7.9,20.6,,,,
1172503396,1751636587588,2025-07-04 13:43:07 UTC,1751637571160,COMPLETED,1000,1600,10,400,1,20,13.797369338572,200,539.9,169.5,31.4,0.310,0.79,0,11.3,60.1,,,,
879573148,1751639546567,2025-07-04 14:32:26 UTC,1751640240225,COMPLETED,700,1600,10,400,1,20,14.1897272914648,200,158.4,36.0,22.7,0.291,0.97,0,22.6,45.3,,,,
787578092,1751639548280,2025-07-04 14:32:28 UTC,1751640610465,COMPLETED,1100,1600,10,400,1,20,15.3972956463695,200,926.5,233.5,25.2,0.230,0.69,0,11.9,54.3,,,,
1194345533,1751643168773,2025-07-04 15:32:48 UTC,1751644212969,COMPLETED,1000,1600,10,400,1,20,14.3489069789648,200,341.9,85.8,25.1,0.283,0.61,0,12.6,56.6,,,,
1490730170,1751643173248,2025-07-04 15:32:53 UTC,1751644355049,COMPLETED,1200,1600,10,400,1,20,15.677127674222,200,1657.5,449.2,27.1,0.216,0.6,0,11.7,61.1,,,,
525409824,1751646726061,2025-07-04 16:32:06 UTC,1751647923396,COMPLETED,1200,1600,10,400,1,20,14.8217841610312,200,1636.1,359.9,22,0.259,0.62,0,12.8,63.2,,,,
1852104898,1751650320090,2025-07-04 17:32:00 UTC,1751651533566,COMPLETED,1200,1600,10,400,1,20,14.1519503593445,200,1180.1,260.8,22.1,0.292,0.65,0,10.1,57.4,,,,
2057959392,1751650321621,2025-07-04 17:32:01 UTC,1751651344517,COMPLETED,1000,1600,10,400,1,20,13.3325153663754,200,666.3,135.9,20.4,0.333,0.72,0,10.7,57.2,,,,
1580445452,1751653942416,2025-07-04 18:32:22 UTC,1751655039760,COMPLETED,1100,1600,10,400,1,20,13.8969782665372,200,1563.9,386.3,24.7,0.305,0.69,0,10.4,63,,,,
814558868,1751653943249,2025-07-04 18:32:23 UTC,1751654554581,COMPLETED,600,1600,10,400,1,20,12.2239067479968,200,45.1,8.6,19.1,0.389,0.66,0,20.3,46.3,,,,
1369118663,1751658175088,2025-07-04 19:42:55 UTC,1751659124346,COMPLETED,900,1600,10,400,1,20,15.4842344671488,200,1348.9,361.5,26.8,0.226,0.74,0,13.1,59.3,,,,
309533379,1751658176883,2025-07-04 19:42:56 UTC,1751658962099,COMPLETED,800,1600,10,400,1,20,11.7611142322421,200,221.2,43.1,19.5,0.412,0.86,0,17.1,56.8,,,,
456760325,1751661126458,2025-07-04 20:32:06 UTC,1751661810602,COMPLETED,700,1600,10,400,1,20,11.1188218072057,200,70.7,13.2,18.6,0.444,0.77,0,25,41.2,,,,
375358171,1751661127099,2025-07-04 20:32:07 UTC,1751662427485,COMPLETED,1300,1600,10,400,1,20,15.397955968976,200,1876.5,379.1,20.2,0.230,0.55,0,11.8,66.2,,,,
593136816,1751664772170,2025-07-04 21:32:52 UTC,1751665418933,COMPLETED,600,1600,10,400,1,20,11.4585012048483,200,114.8,25.5,22.2,0.427,0.95,0,22.5,46.1,,,,
914834458,1751664786934,2025-07-04 21:33:06 UTC,1751665761640,COMPLETED,1000,1600,10,400,1,20,14.9242921471596,200,695.6,180.9,26,0.254,0.69,0,13.6,53.8,,,,
768081243,1751668278082,2025-07-04 22:31:18 UTC,1751669369767,COMPLETED,1100,1600,10,400,1,20,14.0336973741651,200,1568.2,410.9,26.2,0.298,0.63,0,10.4,65,,,,
143283643,1751668282309,2025-07-04 22:31:22 UTC,1751668772708,COMPLETED,500,1600,10,400,1,20,11.2755191028118,200,35.1,3.8,10.8,0.436,0.31,0,23.9,36.9,,,,
1376941134,1751671891854,2025-07-04 23:31:31 UTC,1751673101421,COMPLETED,1200,1600,10,400,1,20,15.1828918009996,200,1755.1,475.6,27.1,0.241,0.55,0,11.2,63.4,,,,
285092215,1751675677713,2025-07-05 00:34:37 UTC,1751676676023,COMPLETED,1000,1600,10,400,1,20,13.6949433535337,200,1442.2,356.2,24.7,0.315,0.68,0,12.3,60.4,,,,
1836063605,1751679109418,2025-07-05 01:31:49 UTC,1751680106763,COMPLETED,1000,1600,10,400,1,20,14.1576845645905,200,1398.8,388.9,27.8,0.292,0.71,0,12.7,62.3,,,,
558679796,1751679115604,2025-07-05 01:31:55 UTC,1751679770990,COMPLETED,700,1600,10,400,1,20,10.0700805559754,200,62.5,10.9,17.4,0.496,0.66,0,17.4,53.3,,,,
48201596,1751682662580,2025-07-05 02:31:02 UTC,1751683770553,COMPLETED,1100,1600,10,400,1,20,15.7131090313196,200,1599.7,460.7,28.8,0.214,0.65,0,10.1,64.9,,,,
1845943937,1751686331957,2025-07-05 03:32:11 UTC,1751687363313,COMPLETED,1000,1600,10,400,1,20,14.8371826559305,200,1532,435.1,28.4,0.258,0.71,0,8.2,65.3,,,,
477861689,1751689906024,2025-07-05 04:31:46 UTC,1751691179816,COMPLETED,1300,1600,10,400,1,20,14.1977595090866,200,1227.5,358.4,29.2,0.290,0.55,0,8.7,46.2,,,,
1039616787,1751689909664,2025-07-05 04:31:49 UTC,1751691051940,COMPLETED,1100,1600,10,400,1,20,13.4995170980692,200,1673.1,533.7,31.9,0.325,0.64,0,10,60.5,,,,
190307402,1751693513480,2025-07-05 05:31:53 UTC,1751694494842,COMPLETED,1000,1600,10,400,1,20,14.0457498729229,200,1383.2,373.5,27,0.298,0.73,0,15.5,53.6,,,,
1659227736,1751697103644,2025-07-05 06:31:43 UTC,1751698160008,COMPLETED,1100,1600,10,400,1,20,14.8598692193627,200,1525.4,370.7,24.3,0.257,0.67,0,19.6,53.4,,,,
72885083,1751704294318,2025-07-05 08:31:34 UTC,1751705365080,COMPLETED,1100,1600,10,400,1,20,13.0065559074283,200,1026.5,290.5,28.3,0.350,0.62,0,7.2,60.1,,,,
271440173,1751704300255,2025-07-05 08:31:40 UTC,1751705456212,COMPLETED,1200,1600,10,400,1,20,14.3049610257149,200,1676.7,565.0,33.7,0.285,0.58,0,9.3,59.9,,,,
920860938,1751707956420,2025-07-05 09:32:36 UTC,1751708904948,COMPLETED,900,1600,10,400,1,20,14.3784233927727,200,1137.3,298.0,26.2,0.281,0.77,0,11.3,60.1,,,,
1996199079,1751711470351,2025-07-05 10:31:10 UTC,1751712612521,COMPLETED,1100,1600,10,400,1,20,14.9711970612407,200,1699,511.4,30.1,0.251,0.56,0,11.1,56.1,,,,
469502910,1751715198725,2025-07-05 11:33:18 UTC,1751716550813,COMPLETED,1400,1600,10,400,1,20,15.2992343530059,200,1275.6,299.8,23.5,0.235,0.48,0,10.8,67.5,,,,
341819513,1751718720879,2025-07-05 12:32:00 UTC,1751719791639,COMPLETED,1100,1600,10,400,1,20,14.7892122045159,200,940.1,259.5,27.6,0.261,0.68,0,10.6,66.4,,,,
1841991876,1751722326610,2025-07-05 13:32:06 UTC,1751722899111,COMPLETED,600,1600,10,400,1,20,8.48987317830324,200,44.9,7.3,16.2,0.576,0.62,0,21.8,39,,,,
2000541992,1751722331660,2025-07-05 13:32:11 UTC,1751723306042,COMPLETED,1000,1600,10,400,1,20,14.7662049606442,200,1066,286.8,26.9,0.262,0.75,0,15.1,58.5,,,,
165254818,1751725898862,2025-07-05 14:31:38 UTC,1751726901715,COMPLETED,1000,1600,10,400,1,20,15.6544644981623,200,1186.6,359.5,30.3,0.217,0.71,0,10.1,63.9,,,,
1215493009,1751725901353,2025-07-05 14:31:41 UTC,1751726777881,COMPLETED,900,1600,10,400,1,20,11.1069391742349,200,282.2,75.3,26.7,0.445,0.72,0,15.1,49.4,,,,
339035585,1751729512981,2025-07-05 15:31:52 UTC,1751730716238,COMPLETED,1200,1600,10,400,1,20,14.3786263689399,200,1643.4,410.9,25,0.281,0.59,0,9,66.2,,,,
1788992069,1751729516394,2025-07-05 15:31:56 UTC,1751730502060,COMPLETED,1000,1600,10,400,1,20,13.7603733837605,200,528.6,120.5,22.8,0.312,0.66,0,11.7,58.4,,,,
142937728,1751733444647,2025-07-05 16:37:24 UTC,1751734680085,COMPLETED,1200,1600,10,400,1,20,13.3735403940082,200,1804.6,521.5,28.9,0.331,0.56,0,9.9,64.4,,,,
888745019,1751736732701,2025-07-05 17:32:12 UTC,1751737962502,COMPLETED,1200,1600,10,400,1,20,13.321793332696,200,1255.1,356.4,28.4,0.334,0.64,0,12.9,59.3,,,,
433525780,1751736747400,2025-07-05 17:32:27 UTC,1751737846964,COMPLETED,1100,1600,10,400,1,20,12.6888571828604,200,1119.9,290.1,25.9,0.366,0.7,0,13.1,55.1,,,,
1748502815,1751740284873,2025-07-05 18:31:24 UTC,1751741266224,COMPLETED,1000,1600,10,400,1,20,12.7536125779152,200,670.7,158.3,23.6,0.362,0.71,0,9.4,59.7,,,,
2059711793,1751740289740,2025-07-05 18:31:29 UTC,1751741409911,COMPLETED,1100,1600,10,400,1,20,14.8381439596415,200,1515.3,392.5,25.9,0.258,0.58,0,10,63.8,,,,
1713703945,1751759637231,2025-07-05 23:53:57 UTC,1751762116527,COMPLETED,2500,1600,10,400,1,20,14.8241452500224,200,2911.3,276.6,9.5,0.259,0.31,0,35.3,29,,,,
748757578,1751760414017,2025-07-06 00:06:54 UTC,1751762355695,COMPLETED,1900,1600,10,400,1,20,14.6215458810329,200,674.7,85.7,12.7,0.269,0.39,0,39.9,24.5,,,,
1266564885,1751765755169,2025-07-06 01:35:55 UTC,1751767345429,COMPLETED,1600,1600,10,400,1,20,14.1194149926305,200,633.4,72.2,11.4,0.294,0.45,0,36.5,31.1,,,,
1672803117,1751765839047,2025-07-06 01:37:19 UTC,1751767767680,COMPLETED,1900,1600,10,400,1,20,14.6792724654078,200,937.2,146.2,15.6,0.266,0.41,0,29.7,28.1,,,,
2064946404,1751766111036,2025-07-06 01:41:51 UTC,1751768028327,COMPLETED,1900,1600,10,400,1,20,15.3474913910031,200,1088.9,156.8,14.4,0.233,0.4,0,29.2,31.8,,,,
160244503,1751767110185,2025-07-06 01:58:30 UTC,1751768735260,COMPLETED,1600,1600,10,400,1,20,14.4154604747891,200,2152.1,299.1,13.9,0.279,0.43,0,38.7,26,,,,
1014807550,1751777004909,2025-07-06 04:43:24 UTC,1751778125891,COMPLETED,1100,1600,10,400,1,20,14.7598447203636,200,401.1,127.1,31.7,0.262,0.73,0,16.7,47.1,,,,
1457364950,1751777148573,2025-07-06 04:45:48 UTC,1751778590070,COMPLETED,1400,1600,10,400,1,20,14.6731256768107,200,1688.7,319.2,18.9,0.266,0.54,0,11.7,59.5,,,,
40354797,1751777351404,2025-07-06 04:49:11 UTC,1751778682823,COMPLETED,1300,1600,10,400,1,20,15.8398310542107,200,327.2,119.1,36.4,0.208,0.67,0,19.1,59.4,,,,
1265514117,1751777495648,2025-07-06 04:51:35 UTC,1751778427172,COMPLETED,900,1600,10,400,1,20,13.7249170914292,200,359,98.0,27.3,0.314,0.78,0,16.7,55.3,,,,
490318213,1751777716814,2025-07-06 04:55:16 UTC,1751779050168,COMPLETED,1300,1600,10,400,1,20,15.8086147159338,200,268.7,98.1,36.5,0.210,0.76,0,7.7,46.9,,,,
787322262,1751779917360,2025-07-06 05:31:57 UTC,1751780869415,COMPLETED,1000,1600,10,400,1,20,14.6284231841564,200,1098.3,238.3,21.7,0.269,0.7,0,12.1,52.3,,,,
1386854758,1751783497220,2025-07-06 06:31:37 UTC,1751784510120,COMPLETED,1000,1600,10,400,1,20,14.967290982604,200,1449.7,397.2,27.4,0.252,0.65,0,13.4,55.9,,,,
1725889855,1751790746071,2025-07-06 08:32:26 UTC,1751791936262,COMPLETED,1200,1600,10,400,1,20,14.2174796313047,200,1390.7,357.4,25.7,0.289,0.56,0,10.9,57.1,,,,
972064757,1751790771667,2025-07-06 08:32:51 UTC,1751792148122,COMPLETED,1400,1600,10,400,1,20,14.0371641293168,200,1421.6,398.0,28,0.298,0.47,0,8.8,64.2,,,,
176298443,1751794367367,2025-07-06 09:32:47 UTC,1751795203314,COMPLETED,800,1600,10,400,1,20,13.6596729755402,200,883.1,203.1,23,0.317,0.81,0,12.3,57.7,,,,
1692183756,1751797927299,2025-07-06 10:32:07 UTC,1751798988445,COMPLETED,1100,1600,10,400,1,20,14.1056544333696,200,1169.2,256.1,21.9,0.295,0.61,0,11.7,62.7,,,,
1146854061,1751801507189,2025-07-06 11:31:47 UTC,1751802392776,COMPLETED,900,1600,10,400,1,20,15.2897699549794,200,862.8,280.4,32.5,0.236,0.72,0,10.8,62,,,,
49626311,1751805080823,2025-07-06 12:31:20 UTC,1751806140941,COMPLETED,1100,1600,10,400,1,20,14.7013699710369,200,1136.6,327.3,28.8,0.265,0.62,0,11.3,62.3,,,,
1201820208,1751808737827,2025-07-06 13:32:17 UTC,1751809708735,COMPLETED,1000,1600,10,400,1,20,10.5442189574242,200,116.2,30.3,26.1,0.473,0.62,0,13.6,49.3,,,,
1486176240,1751808745486,2025-07-06 13:32:25 UTC,1751810056228,COMPLETED,1300,1600,10,400,1,20,13.0051570609212,200,1888.6,502.4,26.6,0.350,0.59,0,10.9,62.3,,,,
1954510275,1751812290775,2025-07-06 14:31:30 UTC,1751812768441,COMPLETED,500,1600,10,400,1,20,9.89052841812372,200,37.1,5.1,13.7,0.505,0.46,0,22.4,38.7,,,,
1751359829,1751812317901,2025-07-06 14:31:57 UTC,1751813483930,COMPLETED,1200,1600,10,400,1,20,13.4165811762214,200,1666.1,514.8,30.9,0.329,0.56,0,11.4,62.9,,,,
1387804756,1751815953951,2025-07-06 15:32:33 UTC,1751817047802,COMPLETED,1100,1600,10,400,1,20,13.9243222177029,200,1213.6,265.8,21.9,0.304,0.7,0,13.1,62.6,,,,
806627721,1751815955377,2025-07-06 15:32:35 UTC,1751816800167,COMPLETED,800,1600,10,400,1,20,13.8895348832011,200,492.6,118.2,24,0.306,0.87,0,17.3,52.4,,,,
294032620,1751819918448,2025-07-06 16:38:38 UTC,1751821173224,COMPLETED,1300,1600,10,400,1,20,14.167128123343,200,1639,452.4,27.6,0.292,0.56,0,9.3,67.1,,,,
845839132,1751819926284,2025-07-06 16:38:46 UTC,1751820906305,COMPLETED,1000,1600,10,400,1,20,13.3173084780574,200,437.5,141.8,32.4,0.334,0.66,0,12.7,48.8,,,,
1014941933,1751823096439,2025-07-06 17:31:36 UTC,1751824092247,COMPLETED,1000,1600,10,400,1,20,12.5329094082117,200,396,85.1,21.5,0.373,0.68,0,15.6,53.2,,,,
957397555,1751823098861,2025-07-06 17:31:38 UTC,1751824250857,COMPLETED,1200,1600,10,400,1,20,14.6568249315023,200,1668,438.7,26.3,0.267,0.6,0,11.6,63.6,,,,
236178117,1751826722774,2025-07-06 18:32:02 UTC,1751827877745,COMPLETED,1200,1600,10,400,1,20,14.9768252670765,200,1686.1,527.7,31.3,0.251,0.63,0,10.5,62.3,,,,
1773287670,1751826725928,2025-07-06 18:32:05 UTC,1751827837150,COMPLETED,1100,1600,10,400,1,20,14.0378738939762,200,649.7,175.4,27,0.298,0.66,0,14.7,52.5,,,,
2061867067,1751830865843,2025-07-06 19:41:05 UTC,1751831671434,COMPLETED,800,1600,10,400,1,20,14.054962284863,200,915.4,240.8,26.3,0.297,0.88,0,8.4,56.9,,,,
1245795618,1751830874266,2025-07-06 19:41:14 UTC,1751831890617,COMPLETED,1000,1600,10,400,1,20,15.0483471527696,200,1213.4,322.8,26.6,0.248,0.75,0,12.1,62.8,,,,
1468211053,1751833983087,2025-07-06 20:33:03 UTC,1751835080155,COMPLETED,1100,1600,10,400,1,20,14.0897519141436,200,1599.8,486.3,30.4,0.296,0.64,0,10.4,58,,,,
246703758,1751837544761,2025-07-06 21:32:24 UTC,1751838669419,COMPLETED,1100,1600,10,400,1,20,14.5385789573193,200,1637.2,517.4,31.6,0.273,0.66,0,10.9,62,,,,
985477459,1751837546170,2025-07-06 21:32:26 UTC,1751838567061,COMPLETED,1000,1600,10,400,1,20,15.8862061873078,200,715.2,225.3,31.5,0.206,0.67,0,11.1,51.3,,,,
1349186678,1751841069042,2025-07-06 22:31:09 UTC,1751842195161,COMPLETED,1100,1600,10,400,1,20,13.2815245389938,200,796.4,190.3,23.9,0.336,0.62,0,8.7,59,,,,
1075516371,1751841075196,2025-07-06 22:31:15 UTC,1751842247946,COMPLETED,1200,1600,10,400,1,20,15.5297609120607,200,1727.5,583.9,33.8,0.224,0.6,0,10.3,61.7,,,,
503041875,1751844692407,2025-07-06 23:31:32 UTC,1751845781709,COMPLETED,1100,1600,10,400,1,20,13.3694157153368,200,916.8,313.5,34.2,0.332,0.64,0,10.3,49,,,,
645358452,1751844693164,2025-07-06 23:31:33 UTC,1751846003462,COMPLETED,1300,1600,10,400,1,20,15.3081656843424,200,1941.7,584.5,30.1,0.235,0.54,0,10.1,62.4,,,,
1620814325,1751848283686,2025-07-07 00:31:23 UTC,1751848939218,COMPLETED,700,1600,10,400,1,20,10.3568736687303,200,150,32.1,21.4,0.482,0.93,0,9.5,47.6,,,,
2038271699,1751848297156,2025-07-07 00:31:37 UTC,1751849435227,COMPLETED,1100,1600,10,400,1,20,15.090129122138,200,1653.3,491.0,29.7,0.245,0.66,0,11.1,62.1,,,,
825084959,1751851920806,2025-07-07 01:32:00 UTC,1751853061754,COMPLETED,1100,1600,10,400,1,20,14.8802825510502,200,1658.2,441.1,26.6,0.256,0.6,0,11.5,62.4,,,,
795133682,1751851922071,2025-07-07 01:32:02 UTC,1751852768882,COMPLETED,800,1600,10,400,1,20,13.2463681772351,200,216.7,65.2,30.1,0.338,0.71,0,13.4,49.7,,,,
79401688,1751855573109,2025-07-07 02:32:53 UTC,1751856685831,COMPLETED,1100,1600,10,400,1,20,14.2453534752131,200,1628.1,434.7,26.7,0.288,0.66,0,10.5,65.7,,,,
2134213455,1751859129418,2025-07-07 03:32:09 UTC,1751860255499,COMPLETED,1100,1600,10,400,1,20,15.2929631695151,200,1668.6,472.2,28.3,0.235,0.67,0,10.5,55.3,,,,
111498284,1751859133467,2025-07-07 03:32:13 UTC,1751860049077,COMPLETED,900,1600,10,400,1,20,10.6215884014964,200,233.3,64.9,27.8,0.469,0.75,0,12.7,53,,,,
624526570,1751862695430,2025-07-07 04:31:35 UTC,1751863774772,COMPLETED,1100,1600,10,400,1,20,12.8862368315458,200,927.5,315.4,34,0.356,0.64,0,10.2,49.7,,,,
189366556,1751862707608,2025-07-07 04:31:47 UTC,1751863861738,COMPLETED,1200,1600,10,400,1,20,14.8528141006827,200,1439.9,457.9,31.8,0.257,0.59,0,10.1,60.6,,,,
1319068545,1751866312920,2025-07-07 05:31:52 UTC,1751867296765,COMPLETED,1000,1600,10,400,1,20,14.8449287265539,200,1429.5,420.3,29.4,0.258,0.74,0,12.2,55.2,,,,
1952816137,1751869888642,2025-07-07 06:31:28 UTC,1751871040821,COMPLETED,1200,1600,10,400,1,20,14.4960204809904,200,1659.1,403.2,24.3,0.275,0.67,0,18.5,52.6,,,,
1599537404,1751877092813,2025-07-07 08:31:32 UTC,1751878218889,COMPLETED,1100,1600,10,400,1,20,12.2807371988893,200,1014.6,317.6,31.3,0.386,0.55,0,8.7,58.6,,,,
87688021,1751877092835,2025-07-07 08:31:32 UTC,1751878251512,COMPLETED,1200,1600,10,400,1,20,14.5715052336454,200,1261.6,430.2,34.1,0.271,0.55,0,7.4,68.2,,,,
1470158764,1751880674812,2025-07-07 09:31:14 UTC,1751881915875,COMPLETED,1200,1600,10,400,1,20,16.2995318323374,200,181.3,61.6,34,0.185,0.52,0,8.8,39.1,,,,
936415073,1751884307026,2025-07-07 10:31:47 UTC,1751885561110,COMPLETED,1300,1600,10,400,1,20,14.393399566412,200,1203,333.2,27.7,0.280,0.52,0,9.5,63.1,,,,
456668754,1751888150202,2025-07-07 11:35:50 UTC,1751890318804,COMPLETED,2200,1600,10,400,1,20,15.5933506712317,200,89.1,66.2,74.3,0.220,1.09,0,4.2,21.9,,,,
1107805812,1751891536207,2025-07-07 12:32:16 UTC,1751892945931,COMPLETED,1400,1600,10,400,1,20,14.7502757906914,200,234.8,111.8,47.6,0.262,0.78,0,11.2,45.5,,,,
1693794521,1751895138331,2025-07-07 13:32:18 UTC,1751895761400,COMPLETED,600,1600,10,400,1,20,9.23779981583357,200,37.4,11.2,30,0.538,1.15,0,15.7,48.6,,,,
85604656,1751895142967,2025-07-07 13:32:22 UTC,1751896312553,COMPLETED,1200,1600,10,400,1,20,14.6300115510821,200,139.8,88.5,63.3,0.268,0.83,0,9.3,40.8,,,,
780627888,1751898757525,2025-07-07 14:32:37 UTC,1751899387328,COMPLETED,600,1600,10,400,1,20,12.8653856739402,200,52.8,20.1,38,0.357,1.14,0,16.7,60.2,,,,
2031391487,1751898764503,2025-07-07 14:32:44 UTC,1751900179828,COMPLETED,1400,1600,10,400,1,20,15.2363669797778,200,255.2,102.3,40.1,0.238,0.61,0,8.7,43.2,,,,
1949069209,1751902323352,2025-07-07 15:32:03 UTC,1751903327934,COMPLETED,1000,1600,10,400,1,20,13.791054084897,200,63.2,28.7,45.4,0.310,0.81,0,13.3,57,,,,
999204214,1751902338727,2025-07-07 15:32:18 UTC,1751904319884,COMPLETED,2000,1600,10,400,1,20,13.7558247968554,200,130.2,88.8,68.2,0.312,0.91,0,7.3,34.2,,,,
2106315195,1751906072084,2025-07-07 16:34:32 UTC,1751913731601,COMPLETED,7700,1600,10,400,1,20,19.917501591146,200,140.3,98.2,70,0.004,1.75,0,1.5,8.9,,,,
1276701542,1751906108650,2025-07-07 16:35:08 UTC,1751909893566,COMPLETED,3800,1600,10,400,1,20,13.9346086904407,200,19.6,18.5,94.5,0.303,1.96,0,3,7.2,,,,
1439942588,1751910133708,2025-07-07 17:42:13 UTC,1751912073524,COMPLETED,1900,1600,10,400,1,20,13.561981678009,200,25.7,20.6,80.3,0.322,0.97,0,5.2,25.2,,,,
1638560169,1751910165808,2025-07-07 17:42:45 UTC,1751913775234,COMPLETED,3600,1600,10,400,1,20,17.1019893884659,200,134.8,92.6,68.7,0.145,1.02,0,3,16.3,,,,
1275428915,1751913136707,2025-07-07 18:32:16 UTC,1751914704653,COMPLETED,1600,1600,10,400,1,20,16.1517605930567,200,250.5,116.5,46.5,0.192,0.76,0,7,39.4,,,,
480963212,1751913139927,2025-07-07 18:32:19 UTC,1751914218689,COMPLETED,1100,1600,10,400,1,20,13.2455630898476,200,111.6,38.2,34.2,0.338,0.82,0,9.7,42.1,,,,
1734348410,1751917437979,2025-07-07 19:43:57 UTC,1751918650494,COMPLETED,1200,1600,10,400,1,20,15.8759348839521,200,1083.4,239.4,22.1,0.206,0.66,0,11.8,57.2,,,,
938619469,1751917444888,2025-07-07 19:44:04 UTC,1751918245173,COMPLETED,800,1600,10,400,1,20,14.8900047242641,200,212,57.0,26.9,0.255,0.83,0,16.3,52.4,,,,
229648930,1751920415346,2025-07-07 20:33:35 UTC,1751921451318,COMPLETED,1000,1600,10,400,1,20,13.926228813827,200,423.9,141.2,33.3,0.304,0.69,0,10.9,60.1,,,,
1000021654,1751920476940,2025-07-07 20:34:36 UTC,1751921567169,COMPLETED,1100,1600,10,400,1,20,13.905760794878,200,318.2,60.5,19,0.305,0.56,0,11.3,59.3,,,,
336978571,1751923951296,2025-07-07 21:32:31 UTC,1751925010033,COMPLETED,1100,1600,10,400,1,20,14.1894946694374,200,518.3,172.1,33.2,0.291,0.71,0,13.3,64.7,,,,
1105734197,1751923960866,2025-07-07 21:32:40 UTC,1751925011797,COMPLETED,1100,1600,10,400,1,20,12.8441854119301,200,437.8,114.7,26.2,0.358,0.65,0,11,55.9,,,,
1124782205,1751927591377,2025-07-07 22:33:11 UTC,1751928639671,COMPLETED,1000,1600,10,400,1,20,12.0668538063765,200,949.6,227.0,23.9,0.397,0.61,0,11.7,57.2,,,,
1202217691,1751927601866,2025-07-07 22:33:21 UTC,1751928613894,COMPLETED,1000,1600,10,400,1,20,13.9507949650288,200,540.6,201.6,37.3,0.302,0.61,0,10,68.2,,,,
1415268175,1751931166228,2025-07-07 23:32:46 UTC,1751932146379,COMPLETED,1000,1600,10,400,1,20,14.0345367714763,200,522.8,128.6,24.6,0.298,0.68,0,13.3,62,,,,
1605548264,1751931170804,2025-07-07 23:32:50 UTC,1751932294052,COMPLETED,1100,1600,10,400,1,20,13.4899127483368,200,1332,382.3,28.7,0.326,0.61,0,10.9,65.2,,,,
1553703416,1751934827110,2025-07-08 00:33:47 UTC,1751935686256,COMPLETED,900,1600,10,400,1,20,13.8457111567259,200,303.4,66.1,21.8,0.308,0.77,0,10.2,62,,,,
604553006,1751934832628,2025-07-08 00:33:52 UTC,1751936027502,COMPLETED,1200,1600,10,400,1,20,15.9531652331352,200,1197.4,306.5,25.6,0.202,0.58,0,11.3,61.8,,,,
2115061918,1751938300580,2025-07-08 01:31:40 UTC,1751939213578,COMPLETED,900,1600,10,400,1,20,12.5476406812668,200,502.4,119.6,23.8,0.373,0.75,0,16.8,52.7,,,,
1941283380,1751938306786,2025-07-08 01:31:46 UTC,1751939351346,COMPLETED,1000,1600,10,400,1,20,15.0954910442233,200,826.6,256.2,31,0.245,0.71,0,12.7,67,,,,
695124976,1751941877463,2025-07-08 02:31:17 UTC,1751943052197,COMPLETED,1200,1600,10,400,1,20,13.7836353853345,200,1734.2,513.3,29.6,0.311,0.58,0,10.6,65,,,,
2067810207,1751941884410,2025-07-08 02:31:24 UTC,1751942847399,COMPLETED,1000,1600,10,400,1,20,11.7478663474321,200,140.2,30.8,22,0.413,0.64,0,12.4,57.4,,,,
1102467203,1751945522273,2025-07-08 03:32:02 UTC,1751946609660,COMPLETED,1100,1600,10,400,1,20,14.2634559646249,200,1584.4,416.7,26.3,0.287,0.63,0,10.9,63.4,,,,
2031168505,1751949173578,2025-07-08 04:32:53 UTC,1751950360703,COMPLETED,1200,1600,10,400,1,20,13.4903469085693,200,1694.8,425.4,25.1,0.325,0.51,0,10.1,65.7,,,,
1729784860,1751949175255,2025-07-08 04:32:55 UTC,1751950221627,COMPLETED,1000,1600,10,400,1,20,13.4295071661472,200,632.9,171.5,27.1,0.329,0.58,0,12.4,62,,,,
1702030710,1751952713162,2025-07-08 05:31:53 UTC,1751953738935,COMPLETED,1000,1600,10,400,1,20,13.8441983088851,200,1493,377.7,25.3,0.308,0.65,0,11.3,59.2,,,,
667477839,1751956324024,2025-07-08 06:32:04 UTC,1751957445523,COMPLETED,1100,1600,10,400,1,20,15.2859531417489,200,1655.2,398.9,24.1,0.236,0.63,0,9.5,53.3,,,,
1246700582,1751963512395,2025-07-08 08:31:52 UTC,1751964865993,COMPLETED,1400,1600,10,400,1,20,15.8274929746985,200,1873.1,546.9,29.2,0.209,0.55,0,10.2,65.9,,,,
523087947,1751963514088,2025-07-08 08:31:54 UTC,1751964618299,COMPLETED,1100,1600,10,400,1,20,13.9504235610366,200,576.7,177.6,30.8,0.302,0.62,0,9.9,60.4,,,,
181920247,1751967139090,2025-07-08 09:32:19 UTC,1751967948245,COMPLETED,800,1600,10,400,1,20,15.7056072726846,200,457.8,132.3,28.9,0.215,1.01,0,8.9,56.2,,,,
1044404099,1751970696205,2025-07-08 10:31:36 UTC,1751971881606,COMPLETED,1200,1600,10,400,1,20,13.7944527044892,200,1452.9,363.2,25,0.310,0.54,0,9.6,65.9,,,,
