task_id,event_id,start_time_ms,end_time_ms,category,sub_category,name,description,payload
6992,126,1784570877149,1784570892250,spark_execution,stage,Stage 108,"save at FormatSparkWriter.scala:28 - attempt=0, id=108, jobId=81, numTasks=144, partitions=144, status=succeeded, tfId=27","{""id"":108,""tfId"":27,""jobId"":81,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":1592,""internal.metrics.resultSize"":179707921,""internal.metrics.executorCpuTime"":130119638200,""internal.metrics.executorRunTime"":528256,""internal.metrics.input.recordsRead"":4338563,""internal.metrics.executorDeserializeTime"":265,""internal.metrics.resultSerializationTime"":921,""internal.metrics.executorDeserializeCpuTime"":237485700},""numTasks"":144,""partitions"":144,""taskMetricsDistributions"":{""duration"":[765.0,3412.0,3624.0,4022.0,5807.0],""jvmGcTime"":[0.0,0.0,9.0,16.0,54.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,4.0,5.0,7.0,24.0],""executorRunTime"":[759.0,3400.0,3604.0,3995.0,5779.0],""gettingResultTime"":[0.0,5.0,6.0,7.0,24.0],""executorDeserializeTime"":[0.0,1.0,1.0,3.0,6.0],""resultSerializationTime"":[0.0,6.0,6.0,8.0,12.0],""inputMetrics_recordsRead"":[2082.0,28861.0,31386.0,33660.0,40122.0]}}"
6992,128,1784570899088,1784570915412,spark_execution,stage,Stage 109,"save at FormatSparkWriter.scala:28 - attempt=0, id=109, jobId=82, numTasks=144, partitions=144, shuffleOutput=RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)), status=succeeded, tfId=27","{""id"":109,""tfId"":27,""jobId"":82,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":1080,""internal.metrics.resultSize"":713385,""internal.metrics.executorCpuTime"":170815805400,""internal.metrics.executorRunTime"":567791,""internal.metrics.input.recordsRead"":4338563,""internal.metrics.peakExecutionMemory"":31640707744,""internal.metrics.executorDeserializeTime"":454,""internal.metrics.resultSerializationTime"":2,""internal.metrics.shuffle.write.writeTime"":5870579468,""internal.metrics.executorDeserializeCpuTime"":410615300,""internal.metrics.shuffle.write.bytesWritten"":14301243522,""internal.metrics.shuffle.write.recordsWritten"":4338563},""numTasks"":144,""partitions"":144,""shuffleOutput"":""RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))"",""taskMetricsDistributions"":{""duration"":[888.0,3707.0,3983.0,4282.0,5708.0],""jvmGcTime"":[0.0,0.0,10.0,11.0,15.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,3.0,4.0,7.0],""executorRunTime"":[880.0,3701.0,3976.0,4270.0,5703.0],""peakExecutionMemory"":[67174384.0,201850832.0,201850832.0,269483968.0,269483968.0],""executorDeserializeTime"":[1.0,2.0,2.0,5.0,7.0],""resultSerializationTime"":[0.0,0.0,0.0,0.0,2.0],""inputMetrics_recordsRead"":[2082.0,28861.0,31386.0,33660.0,40122.0],""shuffleWriteMetrics_writeBytes"":[8117952.0,94469706.0,103160546.0,110780562.0,131676920.0],""shuffleWriteMetrics_writeRecords"":[2082.0,28861.0,31386.0,33660.0,40122.0]}}"
6992,129,1784570915697,1784570951021,spark_execution,stage,Stage 111,"save at FormatSparkWriter.scala:28 - attempt=0, id=111, jobId=83, numTasks=217, parentStages=(110), partitions=217, shuffleInputs=(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))), status=succeeded, tfId=27","{""id"":111,""tfId"":27,""jobId"":83,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":351,""internal.metrics.resultSize"":2014627,""internal.metrics.executorCpuTime"":182563918800,""internal.metrics.executorRunTime"":809898,""internal.metrics.output.bytesWritten"":4525104145,""internal.metrics.peakExecutionMemory"":32996647264,""internal.metrics.output.recordsWritten"":4338563,""internal.metrics.executorDeserializeTime"":1112,""internal.metrics.shuffle.read.recordsRead"":4338563,""internal.metrics.executorDeserializeCpuTime"":1087602000,""internal.metrics.shuffle.read.localBytesRead"":719489888,""internal.metrics.shuffle.read.remoteBytesRead"":13581753634,""internal.metrics.shuffle.read.localBlocksFetched"":1569,""internal.metrics.shuffle.read.remoteReqsDuration"":40107,""internal.metrics.shuffle.read.remoteBlocksFetched"":29669},""numTasks"":217,""partitions"":217,""parentStages"":""(110)"",""shuffleInputs"":""(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)))"",""taskMetricsDistributions"":{""duration"":[559.0,1206.0,2830.0,5034.0,23247.0],""jvmGcTime"":[0.0,0.0,0.0,0.0,19.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,3.0,4.0,6.0],""executorRunTime"":[552.0,1197.0,2824.0,5022.0,23239.0],""peakExecutionMemory"":[67174384.0,134741984.0,134741984.0,201850832.0,268959680.0],""executorDeserializeTime"":[4.0,4.0,4.0,5.0,11.0],""outputMetrics_bytesWritten"":[1157520.0,11214874.0,17855452.0,28267030.0,62952301.0],""outputMetrics_recordsWritten"":[419.0,19910.0,20033.0,20264.0,20636.0],""shuffleReadMetrics_readBytes"":[2350995.0,48818159.0,61309120.0,78502171.0,136076965.0],""shuffleReadMetrics_readRecords"":[419.0,19910.0,20033.0,20264.0,20636.0]}}"
