task_id,event_id,start_time_ms,end_time_ms,category,sub_category,name,description,payload
6992,22,1784569575050,1784569595460,spark_execution,stage,Stage 16,"save at FormatSparkWriter.scala:28 - attempt=0, id=16, jobId=12, numTasks=214, partitions=214, status=succeeded, tfId=4","{""id"":16,""tfId"":4,""jobId"":12,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":1394,""internal.metrics.resultSize"":181220339,""internal.metrics.executorCpuTime"":167403178100,""internal.metrics.executorRunTime"":744020,""internal.metrics.input.recordsRead"":6231012,""internal.metrics.executorDeserializeTime"":355,""internal.metrics.resultSerializationTime"":763,""internal.metrics.executorDeserializeCpuTime"":301566800},""numTasks"":214,""partitions"":214,""taskMetricsDistributions"":{""duration"":[574.0,3301.0,3541.0,3795.0,5366.0],""jvmGcTime"":[0.0,0.0,7.0,10.0,27.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[3.0,6.0,7.0,8.0,12.0],""executorRunTime"":[570.0,3289.0,3530.0,3779.0,5350.0],""executorDeserializeTime"":[0.0,1.0,1.0,1.0,10.0],""resultSerializationTime"":[0.0,3.0,4.0,4.0,5.0],""inputMetrics_recordsRead"":[1378.0,27780.0,30487.0,32804.0,40614.0]}}"
6992,24,1784569602522,1784569624370,spark_execution,stage,Stage 17,"save at FormatSparkWriter.scala:28 - attempt=0, id=17, jobId=13, numTasks=214, partitions=214, shuffleOutput=RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)), status=succeeded, tfId=4","{""id"":17,""tfId"":4,""jobId"":13,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":1332,""internal.metrics.resultSize"":1094144,""internal.metrics.executorCpuTime"":236074561600,""internal.metrics.executorRunTime"":811286,""internal.metrics.input.recordsRead"":6231012,""internal.metrics.peakExecutionMemory"":45972411728,""internal.metrics.executorDeserializeTime"":638,""internal.metrics.shuffle.write.writeTime"":8582821419,""internal.metrics.executorDeserializeCpuTime"":588185100,""internal.metrics.shuffle.write.bytesWritten"":20832059660,""internal.metrics.shuffle.write.recordsWritten"":6231012},""numTasks"":214,""partitions"":214,""shuffleOutput"":""RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))"",""taskMetricsDistributions"":{""duration"":[654.0,3546.0,3826.0,4105.0,6008.0],""jvmGcTime"":[0.0,0.0,8.0,10.0,20.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,4.0,4.0,7.0],""executorRunTime"":[649.0,3541.0,3821.0,4100.0,5996.0],""peakExecutionMemory"":[67141616.0,201850832.0,201850832.0,269483968.0,269483968.0],""executorDeserializeTime"":[2.0,2.0,2.0,2.0,13.0],""inputMetrics_recordsRead"":[1378.0,27780.0,30487.0,32804.0,40614.0],""shuffleWriteMetrics_writeBytes"":[5469431.0,92389579.0,101859915.0,109452637.0,133897079.0],""shuffleWriteMetrics_writeRecords"":[1378.0,27780.0,30487.0,32804.0,40614.0]}}"
6992,25,1784569624697,1784569649786,spark_execution,stage,Stage 19,"save at FormatSparkWriter.scala:28 - attempt=0, id=19, jobId=14, numTasks=313, parentStages=(18), partitions=313, shuffleInputs=(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))), status=succeeded, tfId=4","{""id"":19,""tfId"":4,""jobId"":14,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":540,""internal.metrics.resultSize"":2702531,""internal.metrics.executorCpuTime"":232340688400,""internal.metrics.executorRunTime"":819611,""internal.metrics.output.bytesWritten"":6511858932,""internal.metrics.peakExecutionMemory"":47542948832,""internal.metrics.output.recordsWritten"":6231012,""internal.metrics.executorDeserializeTime"":1511,""internal.metrics.resultSerializationTime"":1,""internal.metrics.shuffle.read.recordsRead"":6231012,""internal.metrics.executorDeserializeCpuTime"":1524129500,""internal.metrics.shuffle.read.localBytesRead"":1040580152,""internal.metrics.shuffle.read.remoteBytesRead"":19791479508,""internal.metrics.shuffle.read.localBlocksFetched"":3344,""internal.metrics.shuffle.read.remoteReqsDuration"":53052,""internal.metrics.shuffle.read.remoteBlocksFetched"":63634},""numTasks"":313,""partitions"":313,""parentStages"":""(18)"",""shuffleInputs"":""(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)))"",""taskMetricsDistributions"":{""duration"":[729.0,1132.0,2103.0,3339.0,11292.0],""jvmGcTime"":[0.0,0.0,0.0,0.0,19.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,3.0,4.0,8.0],""executorRunTime"":[722.0,1124.0,2095.0,3332.0,11285.0],""peakExecutionMemory"":[67633136.0,134741984.0,134741984.0,201850832.0,268959680.0],""executorDeserializeTime"":[4.0,4.0,4.0,5.0,18.0],""resultSerializationTime"":[0.0,0.0,0.0,0.0,1.0],""outputMetrics_bytesWritten"":[1498041.0,10408557.0,17050195.0,28052966.0,68998488.0],""outputMetrics_recordsWritten"":[15561.0,19807.0,19922.0,20046.0,20436.0],""shuffleReadMetrics_readBytes"":[22075633.0,48848768.0,62019537.0,76942620.0,143221813.0],""shuffleReadMetrics_readRecords"":[15561.0,19807.0,19922.0,20046.0,20436.0]}}"
