task_id,event_id,start_time_ms,end_time_ms,category,sub_category,name,description,payload
6992,7,1784569327989,1784569348737,spark_execution,stage,Stage 4,"save at FormatSparkWriter.scala:28 - attempt=0, id=4, jobId=3, numTasks=233, partitions=233, status=succeeded, tfId=1","{""id"":4,""tfId"":1,""jobId"":3,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":1035,""internal.metrics.resultSize"":183133033,""internal.metrics.executorCpuTime"":177864700100,""internal.metrics.executorRunTime"":792167,""internal.metrics.input.recordsRead"":6559999,""internal.metrics.executorDeserializeTime"":570,""internal.metrics.resultSerializationTime"":832,""internal.metrics.executorDeserializeCpuTime"":476651500},""numTasks"":233,""partitions"":233,""taskMetricsDistributions"":{""duration"":[560.0,3178.0,3424.0,3680.0,5471.0],""jvmGcTime"":[0.0,0.0,0.0,8.0,28.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[4.0,7.0,8.0,9.0,17.0],""executorRunTime"":[554.0,3164.0,3413.0,3667.0,5452.0],""executorDeserializeTime"":[1.0,1.0,1.0,1.0,78.0],""resultSerializationTime"":[0.0,3.0,4.0,4.0,6.0],""inputMetrics_recordsRead"":[1674.0,26130.0,29741.0,31899.0,38766.0]}}"
6992,9,1784569355114,1784569377937,spark_execution,stage,Stage 5,"save at FormatSparkWriter.scala:28 - attempt=0, id=5, jobId=4, numTasks=233, partitions=233, shuffleOutput=RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)), status=succeeded, tfId=1","{""id"":5,""tfId"":1,""jobId"":4,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":1314,""internal.metrics.resultSize"":1236232,""internal.metrics.executorCpuTime"":246289852400,""internal.metrics.executorRunTime"":848226,""internal.metrics.input.recordsRead"":6559999,""internal.metrics.peakExecutionMemory"":47519192032,""internal.metrics.executorDeserializeTime"":773,""internal.metrics.shuffle.write.writeTime"":8284344080,""internal.metrics.executorDeserializeCpuTime"":738975100,""internal.metrics.shuffle.write.bytesWritten"":21249042827,""internal.metrics.shuffle.write.recordsWritten"":6559999},""numTasks"":233,""partitions"":233,""shuffleOutput"":""RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))"",""taskMetricsDistributions"":{""duration"":[539.0,3431.0,3719.0,3968.0,5201.0],""jvmGcTime"":[0.0,0.0,7.0,9.0,14.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,4.0,4.0,8.0],""executorRunTime"":[533.0,3424.0,3714.0,3957.0,5194.0],""peakExecutionMemory"":[67141616.0,201850832.0,201850832.0,201850832.0,269483968.0],""executorDeserializeTime"":[2.0,2.0,3.0,3.0,9.0],""inputMetrics_recordsRead"":[1674.0,26130.0,29741.0,31899.0,38766.0],""shuffleWriteMetrics_writeBytes"":[6370667.0,83645344.0,94360098.0,102926045.0,127600775.0],""shuffleWriteMetrics_writeRecords"":[1674.0,26130.0,29741.0,31899.0,38766.0]}}"
6992,10,1784569378179,1784569404971,spark_execution,stage,Stage 7,"save at FormatSparkWriter.scala:28 - attempt=0, id=7, jobId=5, numTasks=321, parentStages=(6), partitions=321, shuffleInputs=(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT))), status=succeeded, tfId=1","{""id"":7,""tfId"":1,""jobId"":5,""status"":""succeeded"",""attempt"":0,""metrics"":{""internal.metrics.jvmGCTime"":644,""internal.metrics.resultSize"":2759766,""internal.metrics.executorCpuTime"":244013834800,""internal.metrics.executorRunTime"":833802,""internal.metrics.output.bytesWritten"":6421623011,""internal.metrics.peakExecutionMemory"":48757723840,""internal.metrics.output.recordsWritten"":6559999,""internal.metrics.executorDeserializeTime"":1654,""internal.metrics.shuffle.read.recordsRead"":6559999,""internal.metrics.executorDeserializeCpuTime"":1675018600,""internal.metrics.shuffle.read.localBytesRead"":1063260805,""internal.metrics.shuffle.read.remoteBytesRead"":20185782022,""internal.metrics.shuffle.read.localBlocksFetched"":3737,""internal.metrics.shuffle.read.remoteReqsDuration"":55105,""internal.metrics.shuffle.read.remoteBlocksFetched"":71054},""numTasks"":321,""partitions"":321,""parentStages"":""(6)"",""shuffleInputs"":""(RangePartitioning(account_id, ts, CAST((_nondeterministic * 1500.0D) AS INT)))"",""taskMetricsDistributions"":{""duration"":[781.0,1130.0,1950.0,3394.0,12259.0],""jvmGcTime"":[0.0,0.0,0.0,0.0,26.0],""quantiles"":[0.0,0.25,0.5,0.75,1.0],""schedulerDelay"":[2.0,3.0,4.0,4.0,6.0],""executorRunTime"":[774.0,1121.0,1941.0,3387.0,12251.0],""peakExecutionMemory"":[67633136.0,134741984.0,134741984.0,201850832.0,268959680.0],""executorDeserializeTime"":[4.0,4.0,4.0,5.0,12.0],""outputMetrics_bytesWritten"":[1533560.0,9457780.0,16311102.0,26286190.0,70381159.0],""outputMetrics_recordsWritten"":[17247.0,20246.0,20363.0,20494.0,22076.0],""shuffleReadMetrics_readBytes"":[26406166.0,49436978.0,61628657.0,76193193.0,146608118.0],""shuffleReadMetrics_readRecords"":[17247.0,20246.0,20363.0,20494.0,22076.0]}}"
